condition,seed,regime,bandwidth_multiplier,candidate_radius,candidate_count,method,proposed_shift,probe_order,candidate_probe_count,proposed_safe_intensity,uniform_safe_intensity,joint_compute_shift,joint_compute_safe_intensity,oracle_safe_intensity,oracle_shifts,oracle_ratio,oracle_gap_pct,gain_over_uniform_pct,matches_oracle_shift,near_oracle,not_worse_than_uniform,not_worse_than_joint_compute,method_evaluator_calls,exhaustive_evaluator_calls,evaluator_call_reduction_pct,method_runtime_s,exhaustive_runtime_s,all_sampled_monotonic,no_right_censoring
expanded_20_seed,17,decode_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1,-2",4,0.03125,0.03125,-2,0.03125,0.03125,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.490708,0.58044,True,True
expanded_20_seed,17,decode_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1,-2",4,0.03125,0.03125,-2,0.03125,0.03125,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.490708,0.58044,True,True
expanded_20_seed,17,decode_constrained,1.0,3,7,single_direction_adaptive,-3,"-1,0,1,-2,-3",5,0.035156,0.03125,-2,0.03125,0.035156,-3,1.0,0.0,12.4992,True,True,True,True,40,56,28.571429,0.665987,0.845766,True,True
expanded_20_seed,17,decode_constrained,1.0,3,7,bidirectional_adaptive,-3,"-1,0,1,-2,-3",5,0.035156,0.03125,-2,0.03125,0.035156,-3,1.0,0.0,12.4992,True,True,True,True,40,56,28.571429,0.665987,0.845766,True,True
expanded_20_seed,17,decode_constrained,1.0,4,9,single_direction_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.050781,0.03125,-2,0.03125,0.050781,-4,1.0,0.0,62.4992,True,True,True,True,48,72,33.333333,0.888616,1.148277,True,True
expanded_20_seed,17,decode_constrained,1.0,4,9,bidirectional_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.050781,0.03125,-2,0.03125,0.050781,-4,1.0,0.0,62.4992,True,True,True,True,48,72,33.333333,0.888616,1.148277,True,True
expanded_20_seed,17,prefill_constrained,1.0,2,5,single_direction_adaptive,1,"-1,0,1,2",4,0.300781,0.292969,-2,0.300781,0.300781,"-2,1",1.0,0.0,2.666494,True,True,True,True,32,40,20.0,3.52966,4.401786,True,True
expanded_20_seed,17,prefill_constrained,1.0,2,5,bidirectional_adaptive,1,"-1,0,1,-2,2",5,0.300781,0.292969,-2,0.300781,0.300781,"-2,1",1.0,0.0,2.666494,True,True,True,True,40,40,0.0,4.401786,4.401786,True,True
expanded_20_seed,17,prefill_constrained,1.0,3,7,single_direction_adaptive,1,"-1,0,1,2",4,0.300781,0.292969,-2,0.300781,0.300781,"-2,1",1.0,0.0,2.666494,True,True,True,True,32,56,42.857143,3.52966,6.045937,True,True
expanded_20_seed,17,prefill_constrained,1.0,3,7,bidirectional_adaptive,1,"-1,0,1,-2,-3,2",6,0.300781,0.292969,-2,0.300781,0.300781,"-2,1",1.0,0.0,2.666494,True,True,True,True,48,56,14.285714,5.199764,6.045937,True,True
expanded_20_seed,17,prefill_constrained,1.0,4,9,single_direction_adaptive,1,"-1,0,1,2",4,0.300781,0.292969,-2,0.300781,0.304688,4,0.987177,1.282295,2.666494,False,True,True,True,32,72,55.555556,3.52966,7.745225,True,True
expanded_20_seed,17,prefill_constrained,1.0,4,9,bidirectional_adaptive,1,"-1,0,1,-2,-3,2",6,0.300781,0.292969,-2,0.300781,0.304688,4,0.987177,1.282295,2.666494,False,True,True,True,48,72,33.333333,5.199764,7.745225,True,True
expanded_20_seed,18,decode_constrained,1.0,2,5,single_direction_adaptive,0,"-1,0,1,-2",4,0.023438,0.023438,-2,0.023438,0.023438,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.592935,0.693457,True,True
expanded_20_seed,18,decode_constrained,1.0,2,5,bidirectional_adaptive,0,"-1,0,1,-2",4,0.023438,0.023438,-2,0.023438,0.023438,"-2,-1,0",1.0,0.0,0.0,True,True,True,True,32,40,20.0,0.592935,0.693457,True,True
expanded_20_seed,18,decode_constrained,1.0,3,7,single_direction_adaptive,-3,"-1,0,1,-2,-3",5,0.035156,0.023438,-2,0.023438,0.035156,-3,1.0,0.0,49.995733,True,True,True,True,40,56,28.571429,0.778446,0.979782,True,True
expanded_20_seed,18,decode_constrained,1.0,3,7,bidirectional_adaptive,-3,"-1,0,1,-2,-3",5,0.035156,0.023438,-2,0.023438,0.035156,-3,1.0,0.0,49.995733,True,True,True,True,40,56,28.571429,0.778446,0.979782,True,True
expanded_20_seed,18,decode_constrained,1.0,4,9,single_direction_adaptive,-3,"-1,0,1,-2,-3,-4",6,0.035156,0.023438,-2,0.023438,0.035156,"-4,-3",1.0,0.0,49.995733,True,True,True,True,48,72,33.333333,0.963651,1.239236,True,True
expanded_20_seed,18,decode_constrained,1.0,4,9,bidirectional_adaptive,-3,"-1,0,1,-2,-3,-4",6,0.035156,0.023438,-2,0.023438,0.035156,"-4,-3",1.0,0.0,49.995733,True,True,True,True,48,72,33.333333,0.963651,1.239236,True,True
expanded_20_seed,18,prefill_constrained,1.0,2,5,single_direction_adaptive,1,"-1,0,1,2",4,0.484375,0.4375,-2,0.402344,0.484375,1,1.0,0.0,10.714286,True,True,True,True,32,40,20.0,7.461713,9.125585,True,True
expanded_20_seed,18,prefill_constrained,1.0,2,5,bidirectional_adaptive,1,"-1,0,1,-2,2",5,0.484375,0.4375,-2,0.402344,0.484375,1,1.0,0.0,10.714286,True,True,True,True,40,40,0.0,9.125585,9.125585,True,True
expanded_20_seed,18,prefill_constrained,1.0,3,7,single_direction_adaptive,1,"-1,0,1,2",4,0.484375,0.4375,-2,0.402344,0.484375,1,1.0,0.0,10.714286,True,True,True,True,32,56,42.857143,7.461713,12.723531,True,True
expanded_20_seed,18,prefill_constrained,1.0,3,7,bidirectional_adaptive,1,"-1,0,1,-2,2",5,0.484375,0.4375,-2,0.402344,0.484375,1,1.0,0.0,10.714286,True,True,True,True,40,56,28.571429,9.125585,12.723531,True,True
expanded_20_seed,18,prefill_constrained,1.0,4,9,single_direction_adaptive,1,"-1,0,1,2",4,0.484375,0.4375,-2,0.402344,0.484375,1,1.0,0.0,10.714286,True,True,True,True,32,72,55.555556,7.461713,15.916698,True,True
expanded_20_seed,18,prefill_constrained,1.0,4,9,bidirectional_adaptive,1,"-1,0,1,-2,2",5,0.484375,0.4375,-2,0.402344,0.484375,1,1.0,0.0,10.714286,True,True,True,True,40,72,44.444444,9.125585,15.916698,True,True
expanded_20_seed,19,decode_constrained,1.0,2,5,single_direction_adaptive,-1,"-1,0,1,-2",4,0.023438,0.019531,-2,0.023438,0.023438,"-2,-1",1.0,0.0,20.004096,True,True,True,True,32,40,20.0,0.624335,0.759671,True,True
expanded_20_seed,19,decode_constrained,1.0,2,5,bidirectional_adaptive,-1,"-1,0,1,-2",4,0.023438,0.019531,-2,0.023438,0.023438,"-2,-1",1.0,0.0,20.004096,True,True,True,True,32,40,20.0,0.624335,0.759671,True,True
expanded_20_seed,19,decode_constrained,1.0,3,7,single_direction_adaptive,-1,"-1,0,1,-2,-3",5,0.023438,0.019531,-2,0.023438,0.023438,"-3,-2,-1",1.0,0.0,20.004096,True,True,True,True,40,56,28.571429,0.810113,1.081297,True,True
expanded_20_seed,19,decode_constrained,1.0,3,7,bidirectional_adaptive,-1,"-1,0,1,-2,-3",5,0.023438,0.019531,-2,0.023438,0.023438,"-3,-2,-1",1.0,0.0,20.004096,True,True,True,True,40,56,28.571429,0.810113,1.081297,True,True
expanded_20_seed,19,decode_constrained,1.0,4,9,single_direction_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.03125,0.019531,-2,0.023438,0.03125,-4,1.0,0.0,60.002048,True,True,True,True,48,72,33.333333,0.967663,1.321101,True,True
expanded_20_seed,19,decode_constrained,1.0,4,9,bidirectional_adaptive,-4,"-1,0,1,-2,-3,-4",6,0.03125,0.019531,-2,0.023438,0.03125,-4,1.0,0.0,60.002048,True,True,True,True,48,72,33.333333,0.967663,1.321101,True,True
expanded_20_seed,19,prefill_constrained,1.0,2,5,single_direction_adaptive,1,"-1,0,1,2",4,0.597656,0.574219,-2,0.574219,0.597656,1,1.0,0.0,4.081544,True,True,True,True,36,45,20.0,6.495852,7.96442,True,True
expanded_20_seed,19,prefill_constrained,1.0,2,5,bidirectional_adaptive,1,"-1,0,1,-2,2",5,0.597656,0.574219,-2,0.574219,0.597656,1,1.0,0.0,4.081544,True,True,True,True,45,45,0.0,7.96442,7.96442,True,True
expanded_20_seed,19,prefill_constrained,1.0,3,7,single_direction_adaptive,1,"-1,0,1,2",4,0.597656,0.574219,-2,0.574219,0.597656,1,1.0,0.0,4.081544,True,True,True,True,36,63,42.857143,6.495852,10.608492,True,True
expanded_20_seed,19,prefill_constrained,1.0,3,7,bidirectional_adaptive,1,"-1,0,1,-2,2",5,0.597656,0.574219,-2,0.574219,0.597656,1,1.0,0.0,4.081544,True,True,True,True,45,63,28.571429,7.96442,10.608492,True,True
expanded_20_seed,19,prefill_constrained,1.0,4,9,single_direction_adaptive,1,"-1,0,1,2",4,0.597656,0.574219,-2,0.574219,0.597656,1,1.0,0.0,4.081544,True,True,True,True,36,79,54.43038,6.495852,12.412544,True,True
expanded_20_seed,19,prefill_constrained,1.0,4,9,bidirectional_adaptive,1,"-1,0,1,-2,2",5,0.597656,0.574219,-2,0.574219,0.597656,1,1.0,0.0,4.081544,True,True,True,True,45,79,43.037975,7.96442,12.412544,True,True
